"find::id","picture:id","picture::type","picture::size","picture::file","picture::path","photo author","photo2","photo author 2","drawing no","drawing author","drawing"
265,994,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_021_a-006_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_021_a-006_a.JPG",,,"BE09-57_001_021_a-006_a.JPG",,,
266,995,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_022_007_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_022_007_b.JPG",,,"BE09-57_001_022_007_b.JPG",,,
261,996,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_163_a-002_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_163_a-002_a.JPG",,,"BE09-57_001_163_a-002_a.JPG",,,
288,997,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_164_a-015_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_164_a-015_a.JPG",,,"BE09-57_001_164_a-015_a.JPG",,,
272,998,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_256_a-013_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_256_a-013_b.JPG",,,"BE09-57_001_256_a-013_b.JPG",,,
260,999,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_278_uu-001_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_278_uu-001_a.JPG",,,"BE09-57_001_278_uu-001_a.JPG",,,
262,1000,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_279_a-003_h.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_279_a-003_h.JPG",,"size:3872,2592
image:BE09_PAPYRUS/BE09-57_001_279_a-003_g.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_279_a-003_g.JPG","BE09-57_001_279_a-003_h.JPG",,,
263,1001,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_280_a-004_c.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_280_a-004_c.JPG",,,"BE09-57_001_280_a-004_c.JPG",,,
264,1002,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_281_a-005_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_281_a-005_a.JPG",,,"BE09-57_001_281_a-005_a.JPG",,,
267,1003,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_282_a-008_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_282_a-008_b.JPG",,,"BE09-57_001_282_a-008_b.JPG",,,
287,1004,"photo","3872,2592","BE09_PAPYRUS/BE09-57_001_298_a-014_e.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_298_a-014_e.JPG",,"size:3872,2592
image:BE09_PAPYRUS/BE09-57_001_298_a-014_b.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_PAPYRUS/BE09-57_001_298_a-014_b.JPG","BE09-57_001_298_a-014_e.JPG",,,
1542,1005,"photo","3872,2592","BE09_TEXTILES/BE09-57_001_PB008_textiles_l.jpg","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE09_TEXTILES/BE09-57_001_PB008_textiles_l.jpg",,,"BE09-57_001_PB008_textiles_l.jpg",,,
7950,1006,"photo","3872,2592","BE10_botanical/BE10-59_001_001_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_botanical/BE10-59_001_001_b.JPG",,,"BE10-59_001_001_b.JPG",,,
3556,1007,"photo","3872,2592","BE10_coins/BE10-59_001_045_DSC_0833.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_coins/BE10-59_001_045_DSC_0833.JPG",,"size:3872,2592
image:BE10_coins/BE10-59_001_045_DSC_0836.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_coins/BE10-59_001_045_DSC_0836.JPG","BE10-59_001_045_DSC_0833.JPG",,,
2370,1008,"photo","3872,2592","BE10_leather/BE10-54-62_005_PB016_leather_DSC_1902.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-54-62_005_PB016_leather_DSC_1902.JPG",,,"BE10-54-62_005_PB016_leather_DSC_1902.JPG",,,
1810,1009,"photo","3872,2592","BE10_leather/BE10-58_002_PB002_leather_DSC_1859.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-58_002_PB002_leather_DSC_1859.JPG",,"size:3872,2592
image:BE10_leather/BE10-58_002_PB002_leather_DSC_1860.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE10-58_002_PB002_leather_DSC_1860.JPG","BE10-58_002_PB002_leather_DSC_1859.JPG",,,
9517,1010,"photo","3872,2592","BE10_leather/BE11_76_003_PB012_LEATHER_1_DSC_1805.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11_76_003_PB012_LEATHER_1_DSC_1805.JPG",,"size:3872,2592
image:BE10_leather/BE11_76_003_PB012_LEATHER_2_DSC_1806.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11_76_003_PB012_LEATHER_2_DSC_1806.JPG","BE11_76_003_PB012_LEATHER_1_DSC_1805.JPG",,,
2527,1011,"photo","3872,2592","BE10_leather/BE11-10_58_002_PB004_LEATHER_2_DSC_1888.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_58_002_PB004_LEATHER_2_DSC_1888.JPG",,"size:3872,2592
image:BE10_leather/BE11-10_58_002_PB004_LEATHER_3_DSC_1889.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_58_002_PB004_LEATHER_3_DSC_1889.JPG","BE11-10_58_002_PB004_LEATHER_2_DSC_1888.JPG",,,
7945,1012,"photo","3872,2592","BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,"BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,
21408,1013,"photo","3872,2592","BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,"BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,
21409,1014,"photo","3872,2592","BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,"BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,
21410,1015,"photo","3872,2592","BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,"BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,
21411,1016,"photo","3872,2592","BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,"BE11-10_59_001_PB005_LEATHER_1_DSC_1861.JPG",,,
3231,1017,"photo","3872,2592","BE10_leather/BE11-10_59_002_PB034_LEATHER_2_DSC_1884.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_002_PB034_LEATHER_2_DSC_1884.JPG",,"size:3872,2592
image:BE10_leather/BE11-10_59_002_PB034_LEATHER_3_DSC_1885.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_leather/BE11-10_59_002_PB034_LEATHER_3_DSC_1885.JPG","BE11-10_59_002_PB034_LEATHER_2_DSC_1884.JPG",,,
2367,1018,"photo","3872,2592","BE10_METAL/BE10-54_62_005_016_b#CF55.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_METAL/BE10-54_62_005_016_b#CF55.JPG",,,"BE10-54_62_005_016_b#CF55.JPG",,,
1822,1019,"photo","3872,2592","BE10_OSTRACON/BE10-33_48_001_001_a_DSC_0363.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-33_48_001_001_a_DSC_0363.JPG",,"size:3872,2592
image:BE10_OSTRACON/BE10-33_48_001_001_emergency_DSC_0056.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-33_48_001_001_emergency_DSC_0056.JPG","BE10-33_48_001_001_a_DSC_0363.JPG",,,
1823,1020,"photo","3872,2592","BE10_OSTRACON/BE10-33_48_001_002_emergency_DSC_0060.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-33_48_001_002_emergency_DSC_0060.JPG",,,"BE10-33_48_001_002_emergency_DSC_0060.JPG",,,
1825,1021,"photo","3872,2592","BE10_OSTRACON/BE10-33_48_001_004_a_DSC_0365.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-33_48_001_004_a_DSC_0365.JPG",,,"BE10-33_48_001_004_a_DSC_0365.JPG",,,
1816,1022,"photo","3872,2592","BE10_OSTRACON/BE10-58_003_001_a_DSC_0608.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_001_a_DSC_0608.JPG",,"size:2816,2112
image:BE10_OSTRACON/BE10-58_003_001_emergency_P1060051.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_001_emergency_P1060051.JPG","BE10-58_003_001_a_DSC_0608.JPG",,,
1817,1023,"photo","3872,2592","BE10_OSTRACON/BE10-58_003_002_a_DSC_0388.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_002_a_DSC_0388.JPG",,"size:3872,2592
image:BE10_OSTRACON/BE10-58_003_002_a_DSC_0043.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_002_a_DSC_0043.JPG","BE10-58_003_002_a_DSC_0388.JPG",,,
4576,1024,"photo","3872,2592","BE10_OSTRACON/BE10-58_003_003_a_DSC_0393.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_003_a_DSC_0393.JPG",,,"BE10-58_003_003_a_DSC_0393.JPG",,,
1818,1025,"photo","3872,2592","BE10_OSTRACON/BE10-58_003_003_a_DSC_0394.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_003_a_DSC_0394.JPG",,,"BE10-58_003_003_a_DSC_0394.JPG",,,
1819,1026,"photo","3872,2592","BE10_OSTRACON/BE10-58_003_004_a_DSC_0623.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_004_a_DSC_0623.JPG",,,"BE10-58_003_004_a_DSC_0623.JPG",,,
1821,1027,"photo","3872,2592","BE10_OSTRACON/BE10-58_003_006_a_DSC_0052.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-58_003_006_a_DSC_0052.JPG",,,"BE10-58_003_006_a_DSC_0052.JPG",,,
2149,1028,"photo","3872,2592","BE10_OSTRACON/BE10-60_001_013_a_DSC_0642.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-60_001_013_a_DSC_0642.JPG",,,"BE10-60_001_013_a_DSC_0642.JPG",,,
2150,1029,"photo","3872,2592","BE10_OSTRACON/BE10-60_001_014_a_DSC_0633.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-60_001_014_a_DSC_0633.JPG",,,"BE10-60_001_014_a_DSC_0633.JPG",,,
2152,1030,"photo","3872,2592","BE10_OSTRACON/BE10-60_001_016_a_DSC_0614.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-60_001_016_a_DSC_0614.JPG",,,"BE10-60_001_016_a_DSC_0614.JPG",,,
2154,1031,"photo","3872,2592","BE10_OSTRACON/BE10-60_001_018_a_DSC_0619.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_OSTRACON/BE10-60_001_018_a_DSC_0619.JPG",,,"BE10-60_001_018_a_DSC_0619.JPG",,,
2196,1032,"photo","3872,2592","BE10_PAPYRUS/BE10-59_001_026_a_DSC_0724.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_PAPYRUS/BE10-59_001_026_a_DSC_0724.JPG",,,"BE10-59_001_026_a_DSC_0724.JPG",,,
1852,1033,"photo","3872,2592","BE10_shell/BE11-10_59_001_PB002_WORKED SHELL_1_DSC_1915.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_shell/BE11-10_59_001_PB002_WORKED SHELL_1_DSC_1915.JPG",,"size:3872,2592
image:BE10_shell/BE11-10_59_001_PB002_WORKED SHELL_2_DSC_1916.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE10_shell/BE11-10_59_001_PB002_WORKED SHELL_2_DSC_1916.JPG","BE11-10_59_001_PB002_WORKED SHELL_1_DSC_1915.JPG",,,
6771,1034,"photo","3872,2592","BE11_beads/BE11_78_001_PB001_BEAD_2_DSC_1973.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_beads/BE11_78_001_PB001_BEAD_2_DSC_1973.JPG",,,"BE11_78_001_PB001_BEAD_2_DSC_1973.JPG",,,
6483,1035,"photo","3872,2592","BE11_botanical/BE11_76_999_021_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11_76_999_021_b.JPG",,"size:3872,2592
image:BE11_botanical/BE11_76_999_021_c.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11_76_999_021_c.JPG","BE11_76_999_021_b.JPG",,,
6027,1036,"photo","3872,2592","BE11_botanical/BE11-70_030_045_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-70_030_045_b.JPG",,,"BE11-70_030_045_b.JPG",,,
6122,1037,"photo","3872,2592","BE11_botanical/BE11-70_030_046_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-70_030_046_b.JPG",,,"BE11-70_030_046_b.JPG",,,
6520,1038,"photo","3872,2592","BE11_botanical/BE11-70_030_052_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-70_030_052_b.JPG",,,"BE11-70_030_052_b.JPG",,,
5585,1039,"photo","3872,2592","BE11_botanical/BE11-70_032_035.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-70_032_035.JPG",,,"BE11-70_032_035.JPG",,,
5593,1040,"photo","3872,2592","BE11_botanical/BE11-70_033_036.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-70_033_036.JPG",,,"BE11-70_033_036.JPG",,,
5664,1041,"photo","3872,2592","BE11_botanical/BE11-70_035_041.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-70_035_041.JPG",,,"BE11-70_035_041.JPG",,,
5173,1042,"photo","3872,2592","BE11_botanical/BE11-72_002_002_1.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-72_002_002_1.JPG",,,"BE11-72_002_002_1.JPG",,,
19295,1043,"photo","3872,2592","BE11_botanical/BE11-72_002_002_3.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-72_002_002_3.JPG",,,"BE11-72_002_002_3.JPG",,,
6381,1044,"photo","3872,2592","BE11_botanical/BE11-72_014_022.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-72_014_022.JPG",,,"BE11-72_014_022.JPG",,,
5444,1045,"photo","3872,2592","BE11_botanical/BE11-73_001_001.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-73_001_001.JPG",,,"BE11-73_001_001.JPG",,,
5303,1046,"photo","3872,2592","BE11_botanical/BE11-73_002_002.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-73_002_002.JPG",,,"BE11-73_002_002.JPG",,,
7432,1047,"photo","3872,2592","BE11_botanical/BE11-73_002_003.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-73_002_003.JPG",,,"BE11-73_002_003.JPG",,,
5936,1048,"photo","3872,2592","BE11_botanical/BE11-74_005_008_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-74_005_008_a.JPG",,"size:3872,2592
image:BE11_botanical/BE11-74_005_008_b.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-74_005_008_b.JPG","BE11-74_005_008_a.JPG",,,
5815,1049,"photo","3872,2592","BE11_botanical/BE11-76_001_001.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_001_001.JPG",,,"BE11-76_001_001.JPG",,,
5790,1050,"photo","3872,2592","BE11_botanical/BE11-76_001_002.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_001_002.JPG",,,"BE11-76_001_002.JPG",,,
9727,1051,"photo","3872,2592","BE11_botanical/BE11-76_003_005_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_005_b.JPG",,,"BE11-76_003_005_b.JPG",,,
5766,1052,"photo","3872,2592","BE11_botanical/BE11-76_003_005_c.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_005_c.JPG",,,"BE11-76_003_005_c.JPG",,,
5909,1053,"photo","3872,2592","BE11_botanical/BE11-76_003_006.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_006.JPG",,,"BE11-76_003_006.JPG",,,
5996,1054,"photo","3872,2592","BE11_botanical/BE11-76_003_008_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_008_b.JPG",,"size:3872,2592
image:BE11_botanical/BE11-76_003_008_c.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_008_c.JPG","BE11-76_003_008_b.JPG",,,
6046,1055,"photo","3872,2592","BE11_botanical/BE11-76_003_012_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_012_a.JPG",,"size:3872,2592
image:BE11_botanical/BE11-76_003_012_f.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_003_012_f.JPG","BE11-76_003_012_a.JPG",,,
7621,1056,"photo","3872,2592","BE11_botanical/BE11-76_004_007.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_004_007.JPG",,,"BE11-76_004_007.JPG",,,
6035,1057,"photo","3872,2592","BE11_botanical/BE11-76_004_013.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_004_013.JPG",,,"BE11-76_004_013.JPG",,,
6005,1058,"photo","3872,2592","BE11_botanical/BE11-76_005_010.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_005_010.JPG",,,"BE11-76_005_010.JPG",,,
6065,1059,"photo","3872,2592","BE11_botanical/BE11-76_006_014.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_006_014.JPG",,,"BE11-76_006_014.JPG",,,
6188,1060,"photo","3872,2592","BE11_botanical/BE11-76_006_015_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_006_015_a.JPG",,,"BE11-76_006_015_a.JPG",,,
6271,1061,"photo","3872,2592","BE11_botanical/BE11-76_006_017_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_006_017_a.JPG",,,"BE11-76_006_017_a.JPG",,,
6341,1062,"photo","3872,2592","BE11_botanical/BE11-76_006_018.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_006_018.JPG",,,"BE11-76_006_018.JPG",,,
7766,1063,"photo","3872,2592","BE11_botanical/BE11-76_007_031.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_007_031.JPG",,,"BE11-76_007_031.JPG",,,
7187,1064,"photo","3872,2592","BE11_botanical/BE11-76_007_032.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_007_032.JPG",,,"BE11-76_007_032.JPG",,,
6284,1065,"photo","3872,2592","BE11_botanical/BE11-76_016_6AA9.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_016_6AA9.JPG",,,"BE11-76_016_6AA9.JPG",,,
6599,1066,"photo","3872,2592","BE11_botanical/BE11-76_999_022_c.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_022_c.JPG",,"size:3872,2592
image:BE11_botanical/BE11-76_999_022_b.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_022_b.JPG","BE11-76_999_022_c.JPG",,,
6701,1067,"photo","3872,2592","BE11_botanical/BE11-76_999_023_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_023_a.JPG",,,"BE11-76_999_023_a.JPG",,,
6783,1068,"photo","3872,2592","BE11_botanical/BE11-76_999_025.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_025.JPG",,,"BE11-76_999_025.JPG",,,
6898,1069,"photo","3872,2592","BE11_botanical/BE11-76_999_026_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_026_a.JPG",,,"BE11-76_999_026_a.JPG",,,
6913,1070,"photo","3872,2592","BE11_botanical/BE11-76_999_027.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_027.JPG",,,"BE11-76_999_027.JPG",,,
7107,1071,"photo","3872,2592","BE11_botanical/BE11-76_999_028.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_028.JPG",,,"BE11-76_999_028.JPG",,,
7101,1072,"photo","3872,2592","BE11_botanical/BE11-76_999_029_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_029_a.JPG",,,"BE11-76_999_029_a.JPG",,,
7300,1073,"photo","3872,2592","BE11_botanical/BE11-76_999_034.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_034.JPG",,,"BE11-76_999_034.JPG",,,
7312,1074,"photo","3872,2592","BE11_botanical/BE11-76_999_035.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_035.JPG",,,"BE11-76_999_035.JPG",,,
7378,1075,"photo","3872,2592","BE11_botanical/BE11-76_999_038_3_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_038_3_a.JPG",,"size:3872,2592
image:BE11_botanical/BE11-76_999_038_2_a.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_038_2_a.JPG","BE11-76_999_038_3_a.JPG",,,
7734,1076,"photo","3872,2592","BE11_botanical/BE11-76_999_040.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_040.JPG",,,"BE11-76_999_040.JPG",,,
21385,1077,"photo","3872,2592","BE11_botanical/BE11-76_999_040.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_040.JPG",,,"BE11-76_999_040.JPG",,,
6353,1078,"photo","3872,2592","BE11_botanical/BE11-76_999_20_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-76_999_20_a.JPG",,,"BE11-76_999_20_a.JPG",,,
6630,1079,"photo","3872,2592","BE11_botanical/BE11-77_004_016.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-77_004_016.JPG",,,"BE11-77_004_016.JPG",,,
7124,1080,"photo","3872,2592","BE11_botanical/BE11-78_005_010_b.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-78_005_010_b.JPG",,"size:3872,2592
image:BE11_botanical/BE11-78_005_010_d.JPG
imagewin:/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-78_005_010_d.JPG","BE11-78_005_010_b.JPG",,,
7261,1081,"photo","3872,2592","BE11_botanical/BE11-78_010_014_a.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-78_010_014_a.JPG",,,"BE11-78_010_014_a.JPG",,,
6972,1082,"photo","3872,2592","BE11_botanical/BE11-79_001_001.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-79_001_001.JPG",,,"BE11-79_001_001.JPG",,,
7154,1083,"photo","3872,2592","BE11_botanical/BE11-79_002_002.JPG","/F:/BE14_nowa baza danych WYJAŚNIĆ/BE11_botanical/BE11-79_002_002.JPG",,,"BE11-79_002_002.JPG",,,
5725,1084,"photo","3872,2592","BE11_coin/BE11-70.030.002a.JPG","/C:/Users/Babiarz/Documents/berenice/BERENIKE_finds_database/BE11_coin/BE11-70.030.002a.JPG","Wójcik, B.","size:3872,2592
image:BE11_coin/BE11-70.030.002b.JPG
imagewin:/C:/Users/Babiarz/Documents/berenice/BERENIKE_finds_database/BE11_coin/BE11-70.030.002b.JPG","BE11-70.030.002a, BE11-70.030.002b",,,
6265,1085,"photo","3872,2592","BE11_coin/BE11-70.030.003a.JPG","/C:/Users/Babiarz/Documents/berenice/BERENIKE_finds_database/BE11_coin/BE11-70.030.003a.JPG","Wójcik, B.","size:3872,2592
image:BE11_coin/BE11-70.030.003b.JPG
imagewin:/C:/Users/Babiarz/Documents/berenice/BERENIKE_finds_database/BE11_coin/BE11-70.030.003b.JPG","BE11-70.030.003a, BE11-70.030.003b",,,
5265,1086,"photo","3872,2592","BE11_coin/BE11-71.003.001a.JPG","/C:/Users/Babiarz/Documents/berenice/BERENIKE_finds_database/BE11_coin/BE11-71.003.001a.JPG","Wójcik, B.","size:3872,2592
image:BE11_coin/BE11-71.003.001b.JPG
imagewin:/C:/Users/Babiarz/Documents/berenice/BERENIKE_finds_database/BE11_coin/BE11-71.003.001b.JPG","BE11-71.003.001a, BE11-71.003.001b",,,
